name,N,v_max,f_bul,f_gas,log_SBdisk,kappa_outer,kappa_center,kappa_mean,F_median,F_mean,F_inner,F_outer,mean_resid,rms_resid,corr
F571-V1,7,84.3,0.0,0.3493087646569894,0.8466463285771175,0.8632689364120967,0.6653797673864181,0.7732547638197157,0.5,0.5,0.5,0.5,20.57202172870134,21.015675469496568,0.7986447804475562
F574-1,14,99.7,0.0,0.08861637688974486,1.3752715924371377,0.9192626658107605,0.46680398251960353,0.6800867004910431,0.5,0.5,0.5,0.5,19.6506178358097,22.081597715135455,0.7055951476835576
F574-2,5,40.0,0.0,0.21649855970628087,0.9311526385232933,0.8871859775488726,0.842878018256885,0.8719125295937078,0.5,0.5,0.5,0.5,-0.7200722080448094,5.4343705408367295,0.92537827755498
F579-V1,14,114.0,0.0,0.05989994728916185,1.6466067509948425,0.901269116387087,0.4823248196713723,0.6765001699805583,0.5,0.5,0.5,0.5,34.40606149953871,34.736861044254844,0.936747656244292
F583-1,25,86.9,0.0,0.18450076806553425,1.0019405420931753,0.8039848647195604,0.20054429992716166,0.46868926232367947,0.5,0.5,0.5,0.5,20.475782151761766,25.28042212492915,0.7465823476245798
F583-4,12,69.9,0.0,0.061681004675571804,1.344874356946789,0.861555355940437,0.468451576202209,0.6617939030497892,0.5,0.5,0.5,0.5,16.336798855994342,19.92963156315248,0.784932208521268
IC2574,34,67.5,0.0,0.2523243187082584,0.7222996421499358,0.9203545859592266,0.2574318889949445,0.5791050957215376,0.5,0.5,0.5,0.5,6.5705991365607765,9.107184743464732,0.8738282832888187
IC4202,32,250.0,0.9757270538374077,0.027234807385777306,2.1135234705963843,0.9659979707604207,0.38197706053266844,0.7128002233909652,0.5,0.5,0.5,0.5,-12.824409810391767,30.726844977588065,0.9105880152675774
KK98-251,15,34.6,0.0,0.5832257792586816,0.6536947953150819,0.831312692603922,0.3435147622843733,0.5524591691233667,0.5,0.5,0.5,0.5,2.375423789348999,3.284227068792106,0.9623762732920961
NGC0024,29,110.0,0.0,0.0562827822194363,2.1249732461379747,0.8477091774431915,0.266009156978496,0.5072948915884159,0.5,0.5,0.5,0.5,30.64049025753578,34.25732361551562,0.9773929584896169
