name,N,v_max,f_bul,f_gas,log_SBdisk,kappa_outer,kappa_center,kappa_mean,F_median,F_mean,F_inner,F_outer,mean_resid,rms_resid,corr
CamB,9,20.1,0.0,0.20276119777662893,1.0748976703249968,0.7067775463559519,0.45627754230774165,0.5757842488356754,0.4483790975624985,0.43900767675684305,0.49236837871173983,0.36476110933187955,-4.217384604548068,4.470417179593335,0.9086821498585946
D512-2,4,37.2,0.0,0.1014072595498989,0.8506462351830665,0.9494365281514984,0.9303266042176127,0.9459694791621784,0.3717219672868426,0.37753925171269126,0.4294994865502653,0.33721358572681465,9.383607920100227,10.049562968336136,nan
D564-8,6,25.0,0.0,0.34956980032231005,0.3471347829100198,0.8525741852630344,0.7476043313752903,0.8085239575199296,0.40021675755504393,0.4022125304945979,0.46074406090468245,0.3479593378725149,4.386248791963615,4.415514918274838,0.9579106950760273
D631-7,16,58.5,0.0,0.5813146610675102,0.6792331602743954,0.9204237884944337,0.4155253685703545,0.6455692483548469,0.4081448298924282,0.40781398528654345,0.48324768887081015,0.3353942191295943,3.3242777285808875,7.033242896008815,0.6366032811487601
DDO064,14,46.9,0.0,0.30004836286551884,1.098404085681175,0.8470372542693241,0.3872891304412564,0.5907269995989688,0.4188291845630978,0.42004929755278936,0.4909441877146087,0.34786888761959345,6.964746659417773,7.513556036363898,0.9453692662080296
DDO154,12,48.2,0.0,0.6502015790063557,0.5187019054648524,0.9088774752681762,0.5185611149764511,0.7017967554557384,0.38947670226835057,0.39579957786827075,0.4742636914452864,0.3305261310304699,6.704302413361995,7.579346621760902,0.8213247924118683
DDO161,31,67.5,0.0,0.5996565820667406,0.859045874548512,0.964544251524567,0.26944646012587575,0.6213458704238265,0.41184724307262716,0.41265331907232133,0.4885942715582256,0.33712849817131346,-0.8419689243924782,5.993390462074255,0.8819892404504225
DDO168,10,55.0,0.0,0.6382753520685446,0.8320829249507451,0.8491468572227356,0.5755603258230767,0.7049955597941434,0.39499962396302096,0.3998725611977382,0.47554935637643614,0.33138398453451484,1.5944712542438693,4.123024992198698,0.794791709259931
DDO170,8,62.2,0.0,0.5688593529682999,0.37579420920526235,0.8763051775378106,0.6556772338715604,0.7718234803092908,0.38837202375715313,0.3935270162713157,0.4556690355581299,0.34254506108842003,7.2450318974868635,8.776370517976957,0.42406401122284754
ESO079-G014,15,178.0,0.0,0.03038481573817767,2.091089859396779,0.8530087883125443,0.35133318460246915,0.5660021863973376,0.43394937278044154,0.4252499204608667,0.4898070447502452,0.3450001531167122,1.2444069661557953,14.00586332081177,0.865554005829357
ESO116-G012,15,112.0,0.0,0.13747499593747886,1.7728558621381258,0.9106404678072075,0.41872617874862667,0.6411571075162047,0.4061611234067151,0.4089844453315821,0.48219002368836855,0.34169759846687936,7.063652305378077,9.861990771970383,0.90643936598068
ESO444-G084,7,63.1,0.0,0.5794499275569132,0.8885538857362553,0.790059666645419,0.5801736972559632,0.6918765858445076,0.4137097021750914,0.4115301383244776,0.4730949618819981,0.3472619789872319,16.23373349097146,16.560896438408438,0.9670493167873082
ESO563-G021,30,321.0,0.0,0.02558929704312729,2.437247292808752,0.9775875285135996,0.28472226044757565,0.6603177639998712,0.39152924566722824,0.40328212924702217,0.4869731352331949,0.3370099340221295,-0.4809092189925033,26.656924126965567,0.9322785699881109
F561-1,6,50.4,0.0,0.1518487252765154,1.2219790184215833,0.8770988325632757,0.7555123795004536,0.8260811097281886,0.3847705588990725,0.38875265862492303,0.4440363172646111,0.34180511873004804,-2.871845651170055,8.55401680948878,0.009162501539424751
F563-1,17,112.5,0.0,0.36149451868676485,0.8280150642239769,0.9580248690883509,0.4151827137893115,0.6587189845730872,0.40297780845599696,0.40362512019345403,0.47927563571285475,0.3282248601524978,34.785312846012275,39.75071601876494,0.20338258733273532
F563-V1,6,29.5,0.0,0.29690821051946603,0.7977290652970024,0.8750985826694813,0.7429278069875083,0.8196185869091913,0.37405073906564074,0.3822649438554504,0.4460411132192069,0.33495536288109035,-1.8621581162192975,6.2448073050956685,0.16057227495742252
F563-V2,10,118.0,0.0,0.2232998877928726,1.4320388084546212,0.8313955924284389,0.4322966379721227,0.617853872479802,0.41318442455133253,0.4111723958471316,0.48895765756091336,0.33363032657823616,17.191873507722818,23.6165691172951,0.5057648472500742
F565-V2,7,83.1,0.0,0.4482547826363895,0.5743620327718135,0.8274386418521121,0.6640270516563791,0.7522635735251084,0.40510312987310804,0.40782100759346535,0.4729425512939875,0.3477136072611816,17.358728636187124,17.764204792647174,0.8415325609535314
F567-2,5,52.2,0.0,0.15853144832996308,0.9339931638312423,0.8987707045509882,0.8457337000975663,0.8804117269726343,0.3885205428638727,0.3888465435128185,0.410321077782811,0.36789954384099166,10.235326163679657,11.968334607536,-0.32812617439972236
F568-1,12,142.0,0.0,0.16754389010617998,1.4031634335301735,0.8146833962511084,0.4310840595484966,0.6042607613562572,0.4184476400322349,0.4210175150381248,0.4872537243805066,0.35912534959241826,33.92814207462515,35.81107098432258,0.9202984795440312
F568-3,18,120.0,0.0,0.11606436763723028,1.3920517726020207,0.8433086991212095,0.29455302268814343,0.5212833996895816,0.44248165451239285,0.43560593295900263,0.49396110373943114,0.35500295965038653,11.8906882605176,14.300775227605014,0.9149003060615233
F568-V1,15,118.0,0.0,0.13092753807150243,1.341773574350278,0.8508985355384593,0.417666200558891,0.6083698774174677,0.4094671388730433,0.4189749683899274,0.47977304813602606,0.3694321532263866,38.79206886683501,40.499763870312776,0.9621871751890291
F571-8,13,144.0,0.0,0.012609526765680053,2.4217135833486116,0.7738453361543223,0.35795334595009587,0.5349111645721601,0.4414796779443144,0.43494241345112084,0.4923604667184532,0.3598769752340564,4.042487714263074,31.72353191803758,-0.01623392310773522
F571-V1,7,84.3,0.0,0.3493087646569894,0.8466463285771175,0.8632689364120967,0.6653797673864181,0.7732547638197157,0.38869323620666063,0.3936135249576765,0.4577164856270016,0.339415614632051,13.577246712460123,14.553465577978045,0.6314012227075904
F574-1,14,99.7,0.0,0.08861637688974486,1.3752715924371377,0.9192626658107605,0.46680398251960353,0.6800867004910431,0.3939589772977159,0.400374986283949,0.48123475602612925,0.3358430663214663,12.548049409647623,15.743865963494134,0.6238681823652193
F574-2,5,40.0,0.0,0.21649855970628087,0.9311526385232933,0.8871859775488726,0.842878018256885,0.8719125295937078,0.40901568665280996,0.40907436682468895,0.4372816588128023,0.38096207056888703,-3.3933759499174663,6.9503518309825365,0.8941712955750509
F579-V1,14,114.0,0.0,0.05989994728916185,1.6466067509948425,0.901269116387087,0.4823248196713723,0.6765001699805583,0.40303597512729206,0.4037839296632851,0.46521673258804075,0.34644352347822105,24.462243559576294,25.396157987602184,0.8640590304687108
F583-1,25,86.9,0.0,0.18450076806553425,1.0019405420931753,0.8039848647195604,0.20054429992716166,0.46868926232367947,0.45056832564374905,0.4432566728460641,0.495780833532869,0.36754909002891367,16.175394795706648,20.655940821956833,0.7106554599934666
F583-4,12,69.9,0.0,0.061681004675571804,1.344874356946789,0.861555355940437,0.468451576202209,0.6617939030497892,0.39533207961031247,0.4066969471312731,0.48299305933267134,0.3440147807527959,9.8220719379838,12.997958854207925,0.7708137352312212
IC2574,34,67.5,0.0,0.2523243187082584,0.7222996421499358,0.9203545859592266,0.2574318889949445,0.5791050957215376,0.4334098814671984,0.4232146267234238,0.4886974209842803,0.3451127331401585,2.555207822681622,5.70320726153486,0.8383420838008847
IC4202,32,250.0,0.9757270538374077,0.027234807385777306,2.1135234705963843,0.9659979707604207,0.38197706053266844,0.7128002233909652,0.3847560277320897,0.3950257281817651,0.4695886051377487,0.3432842143039871,-31.67219036327158,39.48994012433126,0.899061406442125
KK98-251,15,34.6,0.0,0.5832257792586816,0.6536947953150819,0.831312692603922,0.3435147622843733,0.5524591691233667,0.4411209234003927,0.4287219204252971,0.4918513283572203,0.34589481548741113,0.2105159191306704,1.8997631729819162,0.9479705890820357
NGC0024,29,110.0,0.0,0.0562827822194363,2.1249732461379747,0.8477091774431915,0.266009156978496,0.5072948915884159,0.44368056141651857,0.4385893998136598,0.48930324520257373,0.36680256287815627,23.30652510074973,26.241715017079162,0.9780161737759742
NGC0055,21,87.4,0.0,0.39811987188702974,1.1162589730897563,0.968510584541304,0.43974314573436457,0.7011634632898404,0.3877738829821153,0.3973847137699097,0.4726585272580302,0.3367106907791799,-1.981764289384115,7.866936750678859,0.7162419256874756
NGC0100,21,91.2,0.0,0.08166684156911787,1.4852142508056947,0.9378558919615739,0.35068060510558563,0.6350641911793773,0.4047004077664188,0.40992760090967845,0.48588984870772295,0.3396076226782395,2.835061836788752,6.979559904677822,0.8919568021935161
