name,N,v_max,f_bul,f_gas,log_SBdisk,kappa_outer,kappa_center,kappa_mean,F_median,F_mean,F_inner,F_outer,mean_resid,rms_resid,corr
CamB,9,20.1,0.0,0.20276119777662893,1.0748976703249968,0.7067775463559519,0.45627754230774165,0.5757842488356754,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-4.950502912405556,5.206731274870829,0.8931514501497121
D512-2,4,37.2,0.0,0.1014072595498989,0.8506462351830665,0.9494365281514984,0.9303266042176127,0.9459694791621784,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.141184920494576,8.664266427202604,nan
D564-8,6,25.0,0.0,0.34956980032231005,0.3471347829100198,0.8525741852630344,0.7476043313752903,0.8085239575199296,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.46969687104055,3.504121395807347,0.9837940399160854
D631-7,16,58.5,0.0,0.5813146610675102,0.6792331602743954,0.9204237884944337,0.4155253685703545,0.6455692483548469,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8229142204057007,6.644584431991901,0.5820839288070591
DDO064,14,46.9,0.0,0.30004836286551884,1.098404085681175,0.8470372542693241,0.3872891304412564,0.5907269995989688,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.406551991836083,5.910144916363019,0.9642843421629417
DDO154,12,48.2,0.0,0.6502015790063557,0.5187019054648524,0.9088774752681762,0.5185611149764511,0.7017967554557384,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.517333975549689,6.424053866099724,0.8847410756882425
DDO161,31,67.5,0.0,0.5996565820667406,0.859045874548512,0.964544251524567,0.26944646012587575,0.6213458704238265,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333333,-2.5176729034156513,6.096784068829513,0.8937527665025218
DDO168,10,55.0,0.0,0.6382753520685446,0.8320829249507451,0.8491468572227356,0.5755603258230767,0.7049955597941434,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.20096643194237787,3.537054920696249,0.8375850598862442
DDO170,8,62.2,0.0,0.5688593529682999,0.37579420920526235,0.8763051775378106,0.6556772338715604,0.7718234803092908,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.304631361694964,6.676361994660409,0.6280574657402366
ESO079-G014,15,178.0,0.0,0.03038481573817767,2.091089859396779,0.8530087883125443,0.35133318460246915,0.5660021863973376,0.3333333333333333,0.33333333333333326,0.3333333333333333,0.3333333333333333,-3.8288837308335437,12.521852544140346,0.8981301690462368
