name,N,v_max,f_bul,f_gas,log_SBdisk,kappa_outer,kappa_center,kappa_mean,F_median,F_mean,F_inner,F_outer,mean_resid,rms_resid,corr
NGC3972,10,134.0,0.0,0.042928193633031485,1.9350283710745733,0.8479624061855355,0.578986696410296,0.7102443198485917,0.38242839947779267,0.3950716513799971,0.4723961571034645,0.339455969704635,-1.1270881372839294,10.116015345635239,0.7498403922323275
NGC3992,9,272.0,0.0,0.04471920713543388,1.7154810411281862,0.9951258428085092,0.6908362672067301,0.8542960615936798,0.3712849226005207,0.3909763823513943,0.45289890487852524,0.3712849226005207,15.417514216903436,26.692246722085894,0.9342899310953817
NGC4010,12,129.0,0.0,0.06622822266315086,1.9136858402267791,0.8952028454964793,0.507565531921625,0.6873646662583495,0.3462250565192057,0.3692210886883045,0.4710037349158407,0.31160872809718143,-10.274848562139168,14.053544881059654,0.8072610934459984
NGC4013,36,198.0,0.2508470513339269,0.03855388214605255,1.7823292689968369,1.0094608477032576,0.6777812897698771,0.8471907744545247,0.3991686245119977,0.3857629559502513,0.43114432350694887,0.330835637377603,-9.79849440387982,18.609788409942055,0.8644037135014503
NGC4051,7,161.0,0.0,0.017303147398442735,2.2560748635819023,0.9040529179814065,0.6722169363173365,0.7998476413573444,0.3944997120100547,0.4068028162798166,0.4654744541077367,0.3705544644284494,-24.21129916347179,33.42192303518988,-0.5530402628072975
NGC4068,6,41.9,0.0,0.19761201795340758,1.2925145030700842,0.8263248460927396,0.7437421186953379,0.7916529197186835,0.45499260242435763,0.45556180806029484,0.48886134299034234,0.42355956743934486,1.2511442361171783,1.675399904216752,0.9920353502579806
NGC4085,7,136.0,0.0,0.015873268948971668,2.442000190191261,0.8520648173221728,0.6634190646231076,0.7660041095951939,0.40424744696069426,0.41459040967662303,0.473693736817298,0.37367813598240296,-27.084307313213305,28.347267634460877,0.8459413596075548
NGC4088,12,182.0,0.0,0.04822677378948676,2.3200858320409865,0.9413650313495939,0.5645598198912618,0.7548847308275826,0.36594145237819,0.38686963181577316,0.4646454292531882,0.35986081726736685,-48.18043096532378,50.28830357930758,0.8827649444739382
NGC4100,24,195.0,0.0,0.04366846372343189,1.893983567211847,1.0371168557997454,0.5989067871992304,0.8513342094166264,0.3821866689702548,0.38706005124568077,0.43964909226542687,0.3880765276942728,2.6764079247640806,22.056144270703168,0.8280187367748844
NGC4138,7,195.0,0.2633926992675232,0.024302945471260225,1.947204913589633,0.9757396484035762,0.6684617276836148,0.8419499442474522,0.38104174023845583,0.3960115463820994,0.4506399908158416,0.37003839116123816,-1.187684274655086,12.458156438249958,0.9141261337414799
NGC4157,17,201.0,0.2277519352601536,0.06283308088347905,2.1939086130548504,0.9870959844192625,0.5426490960963143,0.7749344801509512,0.3663106456354893,0.3826411849626859,0.4567853911233361,0.3508278198440305,-28.020818006493354,30.22131264481073,0.9101168007784532
NGC4183,23,115.0,0.0,0.19420042203757398,1.414699929729677,0.9701869098872573,0.4625216126051802,0.7253169609509189,0.34456346567205687,0.3700004887040441,0.4561815480977671,0.3425223829964818,4.912526321912623,8.9996714711501,0.7707658886423056
NGC4214,14,80.6,0.0,0.10107686388157,1.8358173542934728,0.9591887937352783,0.5291784266018484,0.7469660632016336,0.36331062576313455,0.38299963743684423,0.4699116295054901,0.34331416282413685,11.910445071982123,12.812076494171853,0.7826804731124765
NGC4217,19,191.0,0.9786213314709147,0.019743608028644243,1.6404134341967942,1.0025974951229122,0.49105545566205566,0.7507749359177293,0.3496214361399744,0.37017527145858076,0.4617448370480388,0.3533060923387401,-70.79045724826359,75.02355493352029,0.6654509286502939
NGC4389,6,110.0,0.0,0.011752931532614997,2.4651001705951443,0.836323364027106,0.7490661301809693,0.7997207340624258,0.44667095637765314,0.44811708902774955,0.4849262064565128,0.4141222128418852,-40.34938635398168,40.93927052225475,0.9860790478908538
NGC4559,32,124.0,0.0,0.15553578396929768,1.7707783961691477,0.9981817225592688,0.4202139146097119,0.741127144559593,0.34319981730742677,0.3618132398368413,0.43868643492940035,0.3433895606720427,-9.053649050114236,14.944365624070024,0.6814201970655894
NGC5005,18,265.0,0.8519303807082249,0.04361947575077788,2.984394779550672,0.9716703259423187,0.5132935872578082,0.7311683388026613,0.37332124807873146,0.3889871878604992,0.4632711089639547,0.35109503615939763,-75.71979828785791,77.15580093869369,0.8026023541527456
NGC5033,22,225.0,0.894086453109769,0.08108091634033553,2.2854672904600575,1.00621436119211,0.511115959582417,0.7898359567762682,0.38561014008379724,0.3981745659553991,0.45054341713135326,0.3772452211494116,-3.533687479504913,33.36967810316013,0.6964072810257558
NGC5055,28,206.0,0.0,0.04671369439455196,2.6919624162431677,1.0026593537956168,0.45204760429145585,0.7297266290038026,0.38947017012535656,0.39879347121235753,0.4548644283208502,0.37291719009435786,-22.07347020509347,33.018879602604954,0.7952368854860015
NGC5371,19,242.0,0.0,0.02511503753908429,2.490057788921877,1.0028497584037432,0.517702106459435,0.7661723313548845,0.37972254892235635,0.39718258020845826,0.46206708730458806,0.3732654279856616,-36.08909778888478,41.88626247238478,0.7284593324000382
NGC5585,24,92.3,0.0,0.13860069023155638,2.1234519292084153,0.9395756873611569,0.24911488141511995,0.5493527730139589,0.3321811800086968,0.35436113750924497,0.4574623389965363,0.3154100270717091,-3.832710781362486,9.459415908984383,0.8615686786224995
NGC5907,19,235.0,0.0,0.08969260211320587,1.7543440878960168,1.0041363034189155,0.6061663266350327,0.8192566857443491,0.38132641388299915,0.3898741080779877,0.4518986409949293,0.35868085424038737,1.5260025370369403,19.241392091195294,0.8926342822819209
NGC5985,33,305.0,0.4690199523841323,0.01961884172290185,2.0549622344364322,0.9434173124907475,0.5322420199633664,0.7555503768138596,0.37565557113685843,0.37944317034882963,0.4306192905177313,0.3523774751659768,42.63187043286278,48.748475184057924,0.2701518624117821
NGC6015,44,166.0,0.0,0.1152343309304451,2.1413556922038897,0.9947749357746433,0.33563897550346034,0.6994276179869889,0.3565765299268233,0.3676682789073035,0.42297353296229173,0.35867748314780745,6.47584305557398,14.734087818533059,0.8442377687125976
NGC6195,23,258.0,0.9519864269461673,0.027777662771396344,2.2979935055330407,0.9525686356277993,0.49625089773497594,0.7064141329604581,0.3830442991290516,0.3919291488448396,0.456799449773463,0.3676314249966962,-55.981914042027135,56.79052269902234,0.8917805591812019
NGC6503,31,121.0,0.0,0.11972512596408431,1.7996998508649846,0.9856342035272123,0.4991822746678223,0.7771186030525934,0.3757499024943558,0.38131917366537177,0.44054444118390274,0.3407623254967724,8.484850996597633,15.179789187797883,0.6678331386299893
NGC6674,15,291.0,0.6614375488826039,0.06846509787349393,1.9082360132809515,0.9902354335853516,0.5537991847653547,0.7969459056278847,0.38382488865753894,0.3946572965201523,0.45174483140267524,0.3668158331186994,26.061799736901175,31.044817237616122,0.9217322036333238
NGC6789,4,60.4,0.0,0.18710307458779782,1.7698202577635922,0.9374167614685228,0.9216939646143997,0.9345937397029084,0.4871244704530648,0.48725469132818,0.4973805935251077,0.4773892308814826,18.083118979344537,18.22574552057132,nan
NGC6946,58,181.0,0.9891515201789998,0.03931867001910041,2.3058172028895867,1.0031343966774078,0.4180758425744108,0.8009762044822853,0.38113997876364236,0.38513762530089246,0.422766926646103,0.3710618001356259,-25.053374822685903,31.94643971273661,0.7597284318063798
